id_quadro,quadro,id_lista,lista,id_cartao,cartao,descricao,data_inicio,data_fim,lead_time,id_checklist,checklist,quant_itens
5e7b59181c3ddf39d72541e4,Time SIP,5e7ba00591f196223df093e9,concluido,66194632e3a2d5b3f68ffdb9,RP cancelada no GPREC estava ativa no SIP,"SOLUCAO:

- mudar a data do historico pra antes dia 05/04 e rodar novamente (com isso a RP foi cancelada)
- mudar a data de inicio pra D-2 pra evitar casos  em que alteracoes  feitas durante a execucao do job nao sejam tratadas na execucao seguinte",2024-04-29,2024-05-14,15,661946537506ba2b4f396991,checklist,2
5e7b59181c3ddf39d72541e4,Time SIP,5e7ba00591f196223df093e9,concluido,661989617bc8e8118d63c877,Corrigir qtde de precatórios na certidão de regularidade,"Frederico Augusto de Aguiar Rodrigues, 13:43

ERRO NA CERTIDÃO DE REGULARIDADE

Frederico Augusto de Aguiar Rodrigues, 13:45, Editada

\@Joselino Rocha de Souza OS RELAtórios estão dizendo que todooooo mundo tem 4 precatórios, divergindo dos dados das tabelas

alguma coisa deve ter apagado a parametrização com o numero de precatórios

Frederico Augusto de Aguiar Rodrigues, 13:45, Editada

veja os exemplos de Coité e Amargosa",2024-04-15,2024-04-16,1,sem checklist,sem checklist,0
5e7b59181c3ddf39d72541e4,Time SIP,5e7ba00591f196223df093e9,concluido,661fcf82ca760ad85a72c759,Erro no pagamento de acordo de desagio,Provavelmente esta barrando pois nao esta considerando o desconto referente ao % de desagio na verificacao da quitacao;,2024-04-17,2024-04-17,1,662044b2dab99c3399f56bf5,checklist,0
65f1ef5813268acfc8841654,JTe,65f1ef5813268acfc884165c,concluido,6627bf387a0d78fa9e22187c,Gerar novo build iOS,sem descricao,2024-07-29,2024-08-05,7,sem checklist,sem checklist,0
5e7b59181c3ddf39d72541e4,Time SIP,5e7ba00591f196223df093e9,concluido,662f9ff5137905d9b807af77,Erro no Relatorio de pagamento - conta de destino errada,sem descricao,2024-04-29,2024-05-14,15,662fcae6c9f0b484b2d114aa,checklist,1
5e7b59181c3ddf39d72541e4,Time SIP,5e7ba00591f196223df093e9,concluido,6633aa43ca0a712667558a63,ERRO - PRECATÓRIO COM PAGAMENTO SUPERPREFERENCIAL E NA CRONOLOGIA NA MESMA LIBERAÇÃO,sem descricao,2024-05-02,2024-05-14,12,sem checklist,sem checklist,0
632de9ba9a8f070108a20b95,Time Remessa,632de9ba9a8f070108a20ba1,concluido,66353c10591301806e022560,"PJEKZ-93950 -  Erro na remessa para o TST: duplicate key value violates unique constraint ""tb_remessa_in09""",sem descricao,2024-05-03,2024-07-22,80,sem checklist,sem checklist,0
5e7b59181c3ddf39d72541e4,Time SIP,5e7ba00591f196223df093e9,concluido,6643ba408b4d4a09921c1998,REMOVER SEALED SECRETS DO AMBIENTE DEV E VERIFICAR O DE HOMOLOGACAO,sem descricao,2024-07-26,2024-07-26,1,sem checklist,sem checklist,0
5e7b59181c3ddf39d72541e4,Time SIP,5e7ba00591f196223df093e9,concluido,66474d4475f0ced816a66d11,Requisitos - 2a etapa,sem descricao,2024-05-17,2024-05-17,1,sem checklist,sem checklist,0
5e7b59181c3ddf39d72541e4,Time SIP,5e7ba00591f196223df093e9,concluido,66478714c4380054038866a3,MIGRAR TESTES UNITARIOS PRA JUNIT 5,sem descricao,2024-05-23,2024-05-23,1,sem checklist,sem checklist,0
5e7b59181c3ddf39d72541e4,Time SIP,5e7ba00591f196223df093e9,concluido,664c73189bbd968d0a8259b8,Primeiro teste com Cypress,sem descricao,2024-05-24,2024-05-24,1,sem checklist,sem checklist,0
5e7b59181c3ddf39d72541e4,Time SIP,5e7ba00591f196223df093e9,concluido,6655fc9298cd42d46911f101,PRODUCAO - Desfazer homologação de acordo RP 04775/2023,"Conforme pedido de Fred em 28/05 no grupo SIP-Suporte

‌

Query executada:

`update sipag.tb_pedido_acordo set dt_homologacao = null, ds_juiz_homologacao = null where id_pedido_acordo = 15;`",2024-05-28,2024-05-28,1,sem checklist,sem checklist,0
5e7b59181c3ddf39d72541e4,Time SIP,5e7ba00591f196223df093e9,concluido,66573e65cc5bd0da718d9d27,PRODUCAO - RP Plurima - Beneficiário quitado continua aparecendo na tela de liberação,"Existia 2 registros em DividaParte pra mesma pessoa, um estava quitado e outro nao.

SOLUCAO: remover o registro sem pagamento.

‌

select * from tb\_divida\_parte where id_divida = 45286;

select * from tb\_divida\_valor where id\_divida\_parte = 55832;

**Criado backup com os dados excluidos:**

tb\_divida\_valor\_bck\_trello\_916 e tb\_divida\_parte\_bck\_trello\_916

**Query:**

delete from tb\_divida\_valor where id\_divida\_parte = 55832 ;
delete from tb\_divida\_parte where id\_divida = 45286 and id\_divida_parte = 55832;",2024-05-29,2024-05-29,1,sem checklist,sem checklist,0
5e7b59181c3ddf39d72541e4,Time SIP,5e7ba00591f196223df093e9,concluido,665791771dc80f4733f4c8fa,PRODUCAO - Erro no Registro de Pagamento GPREC (geracao do PDF),"SCRIPT EXECUTADO:

update tb\_pessoa set ds\_nome = 'Reis Pereira Advocacia E Consultoria' where id\_pessoa = 34878 and ds\_nome = 'Reis Pereira Advocacia& Consultoria';",2024-06-03,2024-06-03,1,sem checklist,sem checklist,0
65f1e8e0cd957bafc99ead99,SEDSJ,65f1e8e0cd957bafc99eada0,concluido,665ddae0131ea412ee561ef0,Realizar geração da certidão no IndiSys com possibilidade de download,"**Como** usuário autenticado do Indisys

**Eu quero** gerar certidão de indisponibilidade para uma ocorrência registrada

**Para que** a certidão fique disponível para download pelos usuários externos (advogados ou procuradores)

‌

Implementar esta certidão baseada na implementação da “Certidão de Vínculo” do JT SIGEP. >> Em caso de dúvidas, ver com Ruy.",2024-07-22,2024-08-20,29,66b38523f112af86224f15a5,checklist,6
6076ee3e1333ca13c49be9f9,JT SIGEP,64b58c9ba9edbfbe62d3a8bd,concluido,6672e1a27fb363377b84a4d6,"[ADM] Atualização de Secrets: não está considerando a delegação atribuída, está sempre verificando se o usuário está como admin regional.",sem descricao,2024-07-22,2024-08-12,21,sem checklist,sem checklist,0
5e7b59181c3ddf39d72541e4,Time SIP,5e7ba00591f196223df093e9,concluido,667ed250647b45d76b219388,#RDM R273447 - Instalar SIP 3.3.0 - entes privados - Preparar Plano de Ação da RDM do SIP 3.3.0,"1. Criar views no banco pje\_1grau ( schema trt5) pra acesso pelo usuario  sip\_usuario_servico (views `vw_sip_processo_reuniao_execucao e vw_sip_parte_processo_reuniao_execucao`)
2. Conceder acesso de select nas tabelas consultadas pelas views (`tb_processo_parte`, `tb_usuario_login`, `tb_obrigacao_pagar`, `tb_rubrica`, `tb_processo_trf`, `tb_processo`,` tb_agrupamento_fase`,` tb_orgao_julgador`,` tb_classe_judicial`)
3. Cadastrar/ajustar credenciais no Vault  pro usuario sip (`vault:secret/data/apps-sipag/database/sipag/pje_1grau#username` e `vault:secret/data/apps-sipag/database/sipag/pje_1grau#password`)
4. Preparar MR do projeto Templates (observar envs das novas api pje-adm e pje-comum; envs do modulo de email e avisos)
5. Executar scripts versão 3.3.0
6. Mudar parametro ‘AMBIENTE' para 'PROD’
7. Aprovar MR
8. Testar funcionalidades básicas
9. Testar funcionalidades que consultam as view do PJe",2024-07-10,2024-07-10,1,66853e8acd402e8002e80abc,tarefas,1
65f1e8e0cd957bafc99ead99,SEDSJ,65f1e8e0cd957bafc99eada0,concluido,6682c0a33b0cf077e7e5cd1c,SISDOV - Configuração para cooperação técnica com TJBA,"Gerar scripts:

1. Carga das cidades (unidades)
2. Carga das salas
3. Carga da agenda para as salas criadas

Definir adm das salas/municípios;

Definir email das salas.",2024-07-01,2024-07-31,30,668bd5e4596d96a363f91d25,checklist,6
632de9ba9a8f070108a20b95,Time Remessa,632de9ba9a8f070108a20ba1,concluido,6682f1f576f789b68219de63,PJEKZ-96351 - Erro ao Acessar a Tela de Obrigações a Pagar e PJEKZ-96239 - Falha no lançamento de obrigações a pagar,sem descricao,2024-07-01,2024-07-22,21,sem checklist,sem checklist,0
65f1e79cce8368236efc69b7,AutomatizaTRT,65f1e79cce8368236efc69bc,concluido,66883185735c17caa0c64dc4,Inclusão de Planilha listando execuções bem sucedidas no Preá,"A planilha deve ter as informações:

- números do precatórios,
- beneficiários
- municípios
- data-hora",2024-07-05,2024-08-02,28,sem checklist,sem checklist,0
6076ee3e1333ca13c49be9f9,JT SIGEP,64b58c9ba9edbfbe62d3a8bd,concluido,66952909b1ea347b00e65de6,Validar login via KC nacional com outro TRT em homologação. - Aguardando testes do TRT6 / TRT15 - com problemas de comunicação entre o TRT6 e o TST,sem descricao,2024-07-17,2024-08-13,27,66a79db3ef9747f203244869,checklist,3
65f1e8e0cd957bafc99ead99,SEDSJ,65f1e8e0cd957bafc99eada0,concluido,66966e6ea4bc3be1e6a1a601,SISDOV: Atualizar Camel para versão v4.7 se possível com Spring Boot 3.3.1. log4j para versão 2.23.1 e postgres para 42.7.3 - Em DEV,sem descricao,2024-07-30,2024-08-07,8,sem checklist,sem checklist,0
65f1e79cce8368236efc69b7,AutomatizaTRT,65f1e79cce8368236efc69bc,concluido,669676e9e74454217cfbb8be,Robô está colando decisões de um processo em outro de forma incorreta,sem descricao,2024-07-16,2024-07-31,15,sem checklist,sem checklist,0
65f1e8e0cd957bafc99ead99,SEDSJ,65f1e8e0cd957bafc99eada0,concluido,669685a9c493587d2b1861c9,Alterar forma de salvamento do arquivo da ata no Drive para utilizar uma pasta compartilhada de usuário TRT.,sem descricao,2024-07-22,2024-08-13,22,66a7a629e5705c81467f4103,checklist,2
5e7b59181c3ddf39d72541e4,Time SIP,5e7ba00591f196223df093e9,concluido,669a6548449690e0b655a0b3,Corrigir Registro de valores pagos por rubrica que ficou errado - RP 03268/2022,sem descricao,2024-07-19,2024-07-19,1,sem checklist,sem checklist,0
65f1e79cce8368236efc69b7,AutomatizaTRT,65f1e79cce8368236efc69bc,concluido,669abcd57513222845dbd4b5,Ajuste robô Faro - Não remeter processos recebidos no mesmo dia.,sem descricao,2024-07-19,2024-07-26,7,sem checklist,sem checklist,0
65f1e8e0cd957bafc99ead99,SEDSJ,65f1e8e0cd957bafc99eada0,concluido,66a117b4b751ed28aeb18fb0,Nova eliminação dos processos com certidão de crédito - aguardando parecer,sem descricao,2024-07-24,2024-07-31,7,sem checklist,sem checklist,0
5e7b59181c3ddf39d72541e4,Time SIP,5e7ba00591f196223df093e9,concluido,66a1382f9356280f430a6876,BUG PRODUCAO - alvara nao aparece na tela de consulta,"EXEMPLO: MORTUGABA liberacao 5609

‌

‌

Aparentemente o problema e a inexistencia de teto rpv nesse ente

SOLUCAO: PRECISA AJUSTAR A QUERY PRA FAZER LEFT JOIN COM O TETO RPV",2024-07-24,2024-07-24,1,sem checklist,sem checklist,0
6076ee3e1333ca13c49be9f9,JT SIGEP,64b58c9ba9edbfbe62d3a8bd,concluido,66a2944e61e114529a08b465,Dúvida Técnica #63201: Erro na carteira funcional - aguardando retorno TRT24.,"Redmine [#63201](https://redmine-sigep.trt2.jus.br/redmine/issues/63201 ""‌"")",2024-07-25,2024-07-31,6,sem checklist,sem checklist,0
6076ee3e1333ca13c49be9f9,JT SIGEP,64b58c9ba9edbfbe62d3a8bd,concluido,66a2ab9cc7da09f8a5b23d94,"[Teiid produção TRT9] Mudar parâmetros - com erro no Cloud Front, aguardando equipe de infra TRT5",sem descricao,2024-07-25,2024-07-29,4,sem checklist,sem checklist,0
5e7b59181c3ddf39d72541e4,Time SIP,5e7ba00591f196223df093e9,concluido,66a3a52cbf17a1824d08badb,BUG PRODUCAO - NAO CONSEGUE INCLUIR RP NO CONVENIO,sem descricao,2024-07-26,2024-07-26,1,sem checklist,sem checklist,0
65f1e79cce8368236efc69b7,AutomatizaTRT,65f1e79cce8368236efc69bc,concluido,66a3d1f38c8491799be80979,Inpres: tratar codificação de caracteres nas planilhas.,sem descricao,2024-07-26,2024-07-31,5,sem checklist,sem checklist,0
65f1e8e0cd957bafc99ead99,SEDSJ,65f1e8e0cd957bafc99eada0,concluido,66a7aa582c3efe9b505a5ade,SISDOV: alterar forma de build da imagem do backend para usar o packeto build packs.,sem descricao,2024-07-29,2024-07-30,1,66a8dd7c355b1dbffeb89caf,checklist,1
65f1e8e0cd957bafc99ead99,SEDSJ,65f1e8e0cd957bafc99eada0,concluido,66a7afcac0015ba59805352b,PEDIDO DE RELATÓRIOS PARA CORREIÇÃO ARQUIVO - IOS,sem descricao,2024-07-29,2024-07-31,2,sem checklist,sem checklist,0
65f1e8e0cd957bafc99ead99,SEDSJ,65f1e8e0cd957bafc99eada0,concluido,66a8c622eba407154b9b5e6c,[TRT02-SP][PJEKZ-97473]Desativação provisória de Sala - SISDOV,sem descricao,2024-07-30,2024-08-07,8,sem checklist,sem checklist,0
65f1e8e0cd957bafc99ead99,SEDSJ,65f1e8e0cd957bafc99eada0,concluido,66a8e21492cc6f36b84b68cc,Publicar Atagen 1.4.0 no ambiente de homologação e liberar para Núcleo de Correição validar.,sem descricao,2024-07-31,2024-08-02,2,66aa0ab05982c4483c35d897,checklist,4
65f1e8e0cd957bafc99ead99,SEDSJ,65f1e8e0cd957bafc99eada0,concluido,66a8e2e51c848570ae5a8992,Marcar apresentação do formulário de diretores para a Corregedoria.,sem descricao,2024-07-31,2024-07-31,0,sem checklist,sem checklist,0
65f1e8e0cd957bafc99ead99,SEDSJ,65f1e8e0cd957bafc99eada0,concluido,66a8e64b2069fcb5ad404d7b,SISDOV: revisão de itens do Sonar (backend),sem descricao,2024-08-02,2024-08-07,5,sem checklist,sem checklist,0
632de9ba9a8f070108a20b95,Time Remessa,632de9ba9a8f070108a20ba1,concluido,66a92f408f7014c81cfc47d0,PJEKZ-97457 Erro ao acessar tela de pagamentos - versão 2.11,sem descricao,2024-07-30,2024-08-12,13,sem checklist,sem checklist,0
632de9ba9a8f070108a20b95,Time Remessa,632de9ba9a8f070108a20ba1,concluido,66a92f93fd7564c3aab922f7,PJEKZ-96239 Falha no lançamento de obrigações a pagar,sem descricao,2024-07-30,2024-07-30,0,sem checklist,sem checklist,0
5e7b59181c3ddf39d72541e4,Time SIP,5e7ba00591f196223df093e9,concluido,66aa444338fd1f024cfbb98c,SIP PRIVADO - consulta de obrigações a pagar,"- Verifiquei as planilhas de atualização recebidas até 30/7/2024. Seguem as informações:

0000179-94.2017.5.05.0026 - consta apenas valor de custas R$235,17. Na tela de Obrigação de pagar do processo, o valor devido pela executada está atualizado, no entanto, o SIP , na tela de habilitação processual do SIP, consta como valor da dívida R$67.796,02, referente ao somatório de todas as atualizações efetivadas pela vara. Tal fato aconteceu em todos os outros processos a serem habilitados.

‌

Tem que usar a data do cálculo pra filtrar os cálculos",2024-08-01,2024-08-01,1,sem checklist,sem checklist,0
5e7b59181c3ddf39d72541e4,Time SIP,5e7ba00591f196223df093e9,concluido,66aa779889a9c621e055d45b,BUG PRODUCAO - nao consegue pagar precatorio de Salvador RP 01768/2019,Verificar tb os casos de suspensao. Nao processar as RPS suspensas na geracao de alvara.,2024-08-01,2024-08-01,1,66ab8df2a754196911f766d2,bug,1
5e7b59181c3ddf39d72541e4,Time SIP,5e7ba00591f196223df093e9,concluido,66aa779889a9c621e055d45b,BUG PRODUCAO - nao consegue pagar precatorio de Salvador RP 01768/2019,Verificar tb os casos de suspensao. Nao processar as RPS suspensas na geracao de alvara.,2024-08-01,2024-08-01,1,66ab8dfa7f3aa26b973e1e78,melhoria,1
65f1e8e0cd957bafc99ead99,SEDSJ,65f1e8e0cd957bafc99eada0,concluido,66aa7dbff22c6d9dbe6a54cc,Atagen: atualizar ícones dos módulos na tela inicial do sistema.,"- Ata → receipt_long [https://fonts.google.com/icons?selected=Material+Symbols+Outlined:receipt_long:FILL@0;wght@400;GRAD@0;opsz@24&icon.query=document&icon.size=24&icon.color=%23e8eaed](https://fonts.google.com/icons?selected=Material+Symbols+Outlined:receipt_long:FILL@0;wght@400;GRAD@0;opsz@24&icon.query=document&icon.size=24&icon.color=%23e8eaed ""smartCard-inline"")
- Modelo → history_edu [https://fonts.google.com/icons?selected=Material+Symbols+Outlined:history_edu:FILL@0;wght@400;GRAD@0;opsz@24&icon.query=document&icon.size=24&icon.color=%23e8eaed](https://fonts.google.com/icons?selected=Material+Symbols+Outlined:history_edu:FILL@0;wght@400;GRAD@0;opsz@24&icon.query=document&icon.size=24&icon.color=%23e8eaed ""smartCard-inline"")
- Parâmetro → manufacturing [https://fonts.google.com/icons?selected=Material+Symbols+Outlined:manufacturing:FILL@0;wght@400;GRAD@0;opsz@24&icon.query=confi&icon.size=24&icon.color=%23e8eaed](https://fonts.google.com/icons?selected=Material+Symbols+Outlined:manufacturing:FILL@0;wght@400;GRAD@0;opsz@24&icon.query=confi&icon.size=24&icon.color=%23e8eaed ""smartCard-inline"")
- Perfil → manage_accounts [https://fonts.google.com/icons?selected=Material+Symbols+Outlined:manage_accounts:FILL@0;wght@400;GRAD@0;opsz@24&icon.query=profile&icon.size=24&icon.color=%23e8eaed](https://fonts.google.com/icons?selected=Material+Symbols+Outlined:manage_accounts:FILL@0;wght@400;GRAD@0;opsz@24&icon.query=profile&icon.size=24&icon.color=%23e8eaed ""smartCard-inline"")
- Cadastro formulário → post_add [https://fonts.google.com/icons?selected=Material+Symbols+Outlined:post_add:FILL@0;wght@400;GRAD@0;opsz@24&icon.query=add&icon.size=24&icon.color=%23e8eaed](https://fonts.google.com/icons?selected=Material+Symbols+Outlined:post_add:FILL@0;wght@400;GRAD@0;opsz@24&icon.query=add&icon.size=24&icon.color=%23e8eaed ""smartCard-inline"")
- Preenchimento formulário → fact_check [https://fonts.google.com/icons?selected=Material+Symbols+Outlined:fact_check:FILL@0;wght@400;GRAD@0;opsz@24&icon.query=form&icon.size=24&icon.color=%23e8eaed](https://fonts.google.com/icons?selected=Material+Symbols+Outlined:fact_check:FILL@0;wght@400;GRAD@0;opsz@24&icon.query=form&icon.size=24&icon.color=%23e8eaed ""smartCard-inline"")",2024-08-02,2024-08-05,3,sem checklist,sem checklist,0
65f1e8e0cd957bafc99ead99,SEDSJ,65f1e8e0cd957bafc99eada0,concluido,66abe77d08f9052193afb92c,Atagen: Pergunta tipo interstício sofreu alteração e agora possui 3 colunas (ver com André Fagundes) - testado OK,sem descricao,2024-08-02,2024-08-07,5,66b22643481ac2e3f1b0741b,checklist,1
65f1e8e0cd957bafc99ead99,SEDSJ,65f1e8e0cd957bafc99eada0,concluido,66abe77e4d60321c509c1814,Atagen: Regra para obtenção dos dados do formulário: obter sempre do formulário mais recente do ano atual. testado - OK,sem descricao,2024-08-05,2024-08-16,11,66bb534d0c74a84a608322b2,checklist,1
65f1e8e0cd957bafc99ead99,SEDSJ,65f1e8e0cd957bafc99eada0,concluido,66abe77ee529d88b4fa648b2,"Atagen: Colocar botão para impressão das respostas pelo Diretor, para que ele possa gerar um PDF e para juntar ao PJe Cor. Este botão deve ""chamar"" o Ctrl+P do navegador. OK (Chrome e Firefox)",sem descricao,2024-08-15,2024-08-19,4,sem checklist,sem checklist,0
65f1e8e0cd957bafc99ead99,SEDSJ,65f1e8e0cd957bafc99eada0,concluido,66abe77f2cb4c531e28f060c,"Atagen: Bug: Inclusão automática de parâmetro a partir de alteração de pergunta não está funcionando ao modificar ""É usado na ata?"" de Não para Sim. Verificar de forma análoga se a exclusão está sendo feito na operação inversa, ou seja, quanto altera de Sim para Não. André : É PARA EXCLUIR QDO MUDAR PARA ""NÃO"" ???!!!!!! A mudança para ""Sim"" está funcionando.",sem descricao,2024-08-09,2024-08-13,4,sem checklist,sem checklist,0
65f1e8e0cd957bafc99ead99,SEDSJ,65f1e8e0cd957bafc99eada0,concluido,66abe77fcdd1712dd3869273,Atagen: Mudar botão de abrir ata docs de lugar para não ficar abaixo da mensagem de ata gerada com sucesso. Hoje o usuário precisa esperar mensagem sumir para conseguir clicar no botão. - OK (Chrome e Firefox),sem descricao,2024-08-14,2024-08-19,5,sem checklist,sem checklist,0
65f1e8e0cd957bafc99ead99,SEDSJ,65f1e8e0cd957bafc99eada0,concluido,66abe7814f8973c9b1124568,"Atagen: (Sugestão interna Setic) ""É usado na ata?"" deixar default sim - OK",sem descricao,2024-08-14,2024-08-19,5,sem checklist,sem checklist,0
65f1e8e0cd957bafc99ead99,SEDSJ,65f1e8e0cd957bafc99eada0,concluido,66acaa7145ed9c137f89894f,Lista de Eliminação de Processos da Capital,sem descricao,2024-08-02,2024-08-08,6,sem checklist,sem checklist,0
65f1ef5813268acfc8841654,JTe,65f1ef5813268acfc884165c,concluido,66b0d00d80a0eae673869a75,Ajuste jte-pjs para Datajud,sem descricao,2024-08-05,2024-08-12,7,sem checklist,sem checklist,0
65f1e8e0cd957bafc99ead99,SEDSJ,65f1e8e0cd957bafc99eada0,concluido,66b100d9183e333d8d9c5509,Relatório de processos no arquivo (Acervo total Arquivo),sem descricao,2024-08-05,2024-08-12,7,66b25d01f92fd1a45ebfdc19,checklist,2
65f1e79cce8368236efc69b7,AutomatizaTRT,65f1e79cce8368236efc69bc,concluido,66b218a87100b4be75ed7d1b,Comparativo Python vs. PDI,sem descricao,2024-08-06,2024-08-09,3,sem checklist,sem checklist,0
66b2308d8280fee1577029f4,Testes Pyllo,66b230b36753770aaad3a6e5,concluido,66b2312f22a0bc1e61bf81b2,Ajuste datas,"---

PROBLEM PROBLEM PROBLEM PROBLEM ---",2024-07-02,2024-08-02,31,sem checklist,sem checklist,0
65f1e8e0cd957bafc99ead99,SEDSJ,65f1e8e0cd957bafc99eada0,concluido,66b341ba613b8b657d1de835,(triagem/ guarda permanente) Relação de processos Vt. Euclides da Cunha - Edital 8/2023,sem descricao,2024-08-07,2024-08-12,5,sem checklist,sem checklist,0
65f1e79cce8368236efc69b7,AutomatizaTRT,65f1e79cce8368236efc69bc,concluido,66b379f8b8bbeda0bcd2da87,Faro: verificar por que não processou os processos conforme esperado (ver chat),sem descricao,2024-08-12,2024-08-16,4,sem checklist,sem checklist,0
65f1e8e0cd957bafc99ead99,SEDSJ,65f1e8e0cd957bafc99eada0,concluido,66b3842f4a66a81b0c82e135,(André) Ver Problema da tabela de processos com 300 registros,sem descricao,2024-08-14,2024-08-15,1,sem checklist,sem checklist,0
632de9ba9a8f070108a20b95,Time Remessa,632de9ba9a8f070108a20ba1,concluido,66b3965940f16930dca03cd3,PJEKZ-97749 [NovaRemessa] Não carrega documento remetido de tamanho acima de 10MB,sem descricao,2024-08-07,2024-08-12,5,sem checklist,sem checklist,0
6076ee3e1333ca13c49be9f9,JT SIGEP,64b58c9ba9edbfbe62d3a8bd,concluido,66b4c727aab7d975b8ce3be7,[TRT9 Incidente #63503] Exibição de contracheque sem a folha estar fechada.,"Tarefa #63503 incluída (por Sustentação Local TI SIGEP TRT09).

----------------------------------------
Incidente #63503: Exibição de contracheque sem a folha estar fechada.
http://redmine-sigep.trt2.jus.br/redmine/issues/63503

* Autor: Sustentação Local TI SIGEP TRT09
* Situação: Nova
* Prioridade: Alta
* Atribuído para: TRM - Aplicativo Móvel - Grupo
* Versão: 
* Tribunal solicitante: TRT09
* Versão do módulo usado: TEIID 2.10.0
* Tipo do incidente: Erro em funcionalidade
* Ação executada: 
* Comportamento indesejado: 
* Há solução de contorno?: 
* Nome do Solicitante: 
* Telefone do solicitante: 
* Prazo para resposta: 
* Data de conclusão: 
* Tag: 
* Tarefa é relativa ao eSocial?: Não
* Informações necessárias: Print da tela anexado à tarefa
----------------------------------------

No App-corportaivo, última versão, que consulta as folhas via TEIID, está mostrando a folha de Agosto, a qual nem está fechada ainda, está em processo de cálculo.





Ao que tudo indica foi por conta da alteração no TEIID para liberação de prévia que foi realizado, e pode ser verificado aqui:

https://git.pje.csjt.jus.br/sistema-administrativo/sigep/integracao/teiid/-/commit/c837c763da0b395a1271f581437626455ee4298c








Na view APPVW_TEIID_FOLHA, onde existia a clausula AND DT_PAGAMENTO IS NOT NULL agora não existe mais na versão 2.10.0 do TEIID.


Abaixo a imagem da requisição HTTP realizada pelo aplicativo em sua versão web e pode se verificar o retorno contando com a folha do mês 08:


https://jtsigep.trt5.jus.br/api/rh/trt9/folha/77033/2024?modulo=RH







E a nosso cadastro de folhas na Folha Web em produção, filtrado pelas folhas normais:










Como solicitação extra, solicito melhoria na exibição do aplicativo, onde só mostra a ""DESCRIÇÃO"" da folha como sendo o campo Anotação na Folha Web.

Aqui no TRT9 não costumamos repetir na Anotação o Mês e Ano de Referencia da folha, então solicitamos que seja exibido o Mês e Ano de cada folha apresentado no aplicativo, como já existente no retorno da requisição HTTP visto acima e não somente o campo DESCRICAO








-- 
Este é um e-mail automático enviado pelo Redmine SIGEP-JT (https://redmine-sigep.trt2.jus.br/redmine/).
",2024-08-08,2024-08-09,1,sem checklist,sem checklist,0
65f1ef5813268acfc8841654,JTe,65f1ef5813268acfc884165c,concluido,66b4cfebb068c1d7c1d772a4,Criar arquivos executáveis para facilitar abrir o cypress e o git GUI,sem descricao,2024-08-13,2024-08-14,1,sem checklist,sem checklist,0
65f1e8e0cd957bafc99ead99,SEDSJ,65f1e8e0cd957bafc99eada0,concluido,66b5e14e68cade44a1bd0fbe,PROCESSOS RECEBIDOS E PRODUTIVIDADE DA VARA - André Fagundes reportou erros na 26ª VT - OK,sem descricao,2024-08-09,2024-08-12,3,sem checklist,sem checklist,0
632de9ba9a8f070108a20b95,Time Remessa,632de9ba9a8f070108a20ba1,concluido,66b64f85181066f91a5c935c,PJEKZ-95951 - Retorno/Remessa - Baixa/Diligência em lote não carrega processos para remessa em lote ao 1º grau / PJEKZ-96638 Baixa/Diligência em Lote : Falha no Processamento da Tela,"PJEKZ-96638

Baixa/Diligência em Lote : Falha no Processamento da Tela",2024-08-09,2024-08-09,0,sem checklist,sem checklist,0
65f1e8e0cd957bafc99ead99,SEDSJ,65f1e8e0cd957bafc99eada0,concluido,66b9f68a7711f45bed98b2fb,[Google Docs API] Preview new methods for tabs for Google Docs REST APIs and update your code,"Google Developers logo



New tabs methods are available starting July 29, 2024.



Enviaremos uma cópia desta mensagem no idioma principal da sua conta assim 
que as traduções estiverem disponíveis. Estimamos que esse processo leve de 
uma a duas semanas.

Dear Google Docs API Developer,

You are receiving this communication because we have identified your 
organization as a user of our current Docs REST APIs, and we want to let 
you know that your usage of the Docs REST APIs may be affected due to a new 
feature release.

We've included additional information below to guide you through this 
change.

What you need to know

In preparation for the end-user launch that will start rolling out later in 
this quarter (Q3), we've made adjustments to our API platform.

On July 29, 2024, we released additions to the Docs REST APIs to support 
document tabs. These new additions let you specify the tabs on which your 
code should run when a document has multiple tabs.


If your code doesn't specify which tabs to read data from and write data 
to, and is running on a multi-tabbed document, it defaults to the first tab.
For documents with one tab, the behavior remains unchanged.

What you need to do

Starting July 29, 2024, you can update your code using the tabs methods, as 
needed, ahead of the end-user launch that will start rolling out later in 
this quarter (Q3).

If you would like to create a document with tabs to test your code changes, 
you can participate in a public preview for the tabs end-user experience in 
Docs by joining the Developer Preview Program (DPP). You must register with 
a valid Google Workspace account.

We're here to help

For more information on the common use cases for tabs fields and methods, 
see the Work with tabs guide.

We value your partnership and are available to assist you to ensure a 
smooth transition as we roll out this feature. If you have any additional 
questions or require assistance, please feel free to contact Google 
Workspace support.

Your affected projects are listed below:


exemplo-integracao-gdocs (exemplo-integracao-gdocs)
Ata-Cor (ata-cor)

Thanks for choosing Docs APIs.

—The Google Docs API Team



© 2024 Google LLC 1600 Amphitheatre Parkway, Mountain View, CA 94043

You have received this mandatory service announcement to update you about 
important changes to Google services you use.


Twitter Facebook LinkedIn YouTube



",2024-08-14,2024-08-16,2,sem checklist,sem checklist,0
